Year,Sample,Enclosure,CB,NV,WY,UT
2014,DE352,DE,0.013666667,0.062333333,0.919888889,0.004111111
2014,DE354,DE,0.013111111,0.110333333,0.558777778,0.317666667
2014,DE594A,DE,0.013111111,0.115888889,0.861777778,0.009333333
2014,DE622A,DE,0.014777778,0.070555556,0.909222222,0.005777778
2014,DE635A,DE,0.014,0.064888889,0.915222222,0.005777778
2014,Fobu,DE,0.011777778,0.066777778,0.915555556,0.006
2014,Jason,DE,0.011444444,0.066888889,0.917444444,0.004111111
2014,Jimmy,DE,0.015888889,0.053777778,0.925111111,0.005
2014,Kong,DE,0.016,0.052333333,0.927444444,0.004111111
2014,Lenard,DE,0.019333333,0.057666667,0.919111111,0.004
2014,Sandy,DE,0.014111111,0.050444444,0.931888889,0.003888889
2014,SBFSE092,DE,0.041777778,0.711666667,0.235888889,0.010888889
2014,SBFSE285,DE,0.462,0.434111111,0.042,0.062
2014,Stunnel,DE,0.017111111,0.088777778,0.887888889,0.006111111
2014,Taggart,DE,0.012111111,0.049888889,0.933111111,0.004333333
2014,Tularoo,DE,0.014222222,0.117888889,0.030222222,0.837333333
2014,Uno,DE,0.011,0.046111111,0.939,0.003888889
2014,dead140529_,DE,0.019888889,0.271333333,0.056666667,0.652111111
2014,DEAD140630_,DE,0.013666667,0.278,0.382888889,0.325444444
2014,BE0401,BE,0.548333333,0.318222222,0.125666667,0.007888889
2014,BE0402,BE,0.408222222,0.503,0.036888889,0.051888889
2014,BE0403,BE,0.027777778,0.793,0.087888889,0.091333333
2014,BE0404,BE,0.710888889,0.250666667,0.028777778,0.009888889
2014,BE0405,BE,0.148111111,0.366444444,0.474444444,0.010888889
2014,BE0406,BE,0.048888889,0.610222222,0.303111111,0.037444444
2014,BE0407,BE,0.419777778,0.095111111,0.479333333,0.006111111
2014,BE0408,BE,0.098333333,0.860666667,0.030444444,0.010444444
2014,BE0409,BE,0.601,0.229111111,0.162,0.007888889
2014,BE0410,BE,0.658222222,0.294333333,0.038777778,0.008444444
2014,BE0411,BE,0.337333333,0.612111111,0.040666667,0.01
2014,BE0412,BE,0.328333333,0.636333333,0.026,0.009222222
2014,BE0413,BE,0.490222222,0.213444444,0.286777778,0.009888889
2014,BE0414,BE,0.199555556,0.524666667,0.264,0.011888889
2014,BE0415,BE,0.015777778,0.708777778,0.105666667,0.17
2014,BE0416,BE,0.310777778,0.607444444,0.041333333,0.040555556
2014,BE0417,BE,0.106777778,0.820222222,0.054444444,0.018777778
2014,BE0418,BE,0.197555556,0.712555556,0.083777778,0.005777778
2014,BE0419,BE,0.43,0.533111111,0.026,0.010888889
2014,BE0420,BE,0.019888889,0.681444444,0.211111111,0.087666667
2014,BE0421,BE,0.582333333,0.344777778,0.039,0.033888889
2014,BE0422,BE,0.089888889,0.835222222,0.063444444,0.011777778
2014,BE0423,BE,0.355777778,0.547222222,0.088666667,0.008222222
2014,BE0424,BE,0.024,0.585888889,0.324222222,0.065888889
2014,BE0425,BE,0.377111111,0.557888889,0.053888889,0.011
2014,BE0426,BE,0.251,0.717111111,0.024333333,0.007444444
2014,BE0427,BE,0.209222222,0.551111111,0.071777778,0.167666667
2014,BE0428,BE,0.082111111,0.685111111,0.080444444,0.151777778
2014,BE0429,BE,0.307333333,0.661444444,0.025777778,0.005777778
2014,BE0430,BE,0.507222222,0.061,0.426,0.005444444
2014,BE0431,BE,0.309222222,0.617111111,0.037444444,0.036555556
2014,BE0432,BE,0.466,0.098666667,0.426666667,0.008666667
2014,BE0433,BE,0.552333333,0.273444444,0.165777778,0.008555556
2014,BE0434,BE,0.164777778,0.739444444,0.056777778,0.039111111
2014,BE0435,BE,0.017222222,0.434,0.425111111,0.123666667
2014,BE0436,BE,0.416333333,0.325777778,0.250777778,0.007
2014,BE0437,BE,0.261888889,0.618444444,0.112555556,0.007111111
2014,BE0438,BE,0.240555556,0.636666667,0.112444444,0.010555556
2014,BE0439,BE,0.413333333,0.544222222,0.032777778,0.009888889
2014,BE0440,BE,0.188888889,0.579,0.026666667,0.205666667
2014,BE0441,BE,0.310666667,0.588666667,0.068,0.032888889
2014,BE0442,BE,0.380444444,0.08,0.532444444,0.006888889
2014,BE0443,BE,0.321777778,0.605777778,0.045555556,0.027111111
2014,BE0444,BE,0.112222222,0.759222222,0.076555556,0.051888889
2014,BE0445,BE,0.303111111,0.465333333,0.074666667,0.156777778
2014,BE0446,BE,0.251111111,0.654,0.078333333,0.016555556
2014,BE0447,BE,0.131666667,0.782,0.061666667,0.024666667
2014,BE0448,BE,0.421,0.530666667,0.029777778,0.018555556
2014,BE0449,BE,0.470222222,0.306222222,0.155888889,0.067444444
2014,BE0450,BE,0.136,0.752222222,0.104333333,0.007555556
2014,BE0451,BE,0.174111111,0.491555556,0.074888889,0.259222222
2014,BE0452,BE,0.339555556,0.585555556,0.030777778,0.043888889
2014,BE0453,BE,0.048555556,0.877,0.051444444,0.023444444
2014,BE0454,BE,0.079222222,0.847555556,0.053444444,0.019666667
2014,BE0455,BE,0.349333333,0.528333333,0.109777778,0.012888889
2014,BE0456,BE,0.448888889,0.434666667,0.096,0.020555556
2014,BE0457,BE,0.089444444,0.473444444,0.429333333,0.007222222
2014,BE0458,BE,0.639444444,0.255222222,0.096111111,0.009111111
2014,BE0459,BE,0.208444444,0.400666667,0.361444444,0.029444444
2014,BE0460,BE,0.395888889,0.505222222,0.089555556,0.009555556
2014,BE0461,BE,0.538555556,0.358222222,0.092444444,0.010888889
2014,BE0462,BE,0.550666667,0.366,0.054111111,0.029222222
2014,BE0463,BE,0.368,0.549888889,0.060222222,0.022
2014,BE0464,BE,0.175666667,0.411888889,0.399888889,0.012888889
2014,BE0465,BE,0.278777778,0.662222222,0.048333333,0.010777778
2014,BE0466,BE,0.279333333,0.383666667,0.327777778,0.008888889
2014,BE0467,BE,0.243777778,0.682222222,0.065777778,0.008
2014,BE0468,BE,0.377,0.53,0.085555556,0.007222222
2014,BE0469,BE,0.507222222,0.356444444,0.043666667,0.092333333
2014,BE0470,BE,0.265666667,0.665333333,0.050444444,0.018555556
2014,BE0471,BE,0.028777778,0.505888889,0.365444444,0.099777778
2014,BE0472,BE,0.494777778,0.301,0.195333333,0.008888889
2014,BE0473,BE,0.361,0.495666667,0.125,0.018333333
2014,BE0475,BE,0.200444444,0.644333333,0.142777778,0.012222222
2014,BE0476,BE,0.382,0.554111111,0.054888889,0.009
2014,BE0477,BE,0.784222222,0.155777778,0.051,0.008888889
2014,BE0478,BE,0.154111111,0.773444444,0.055555556,0.016777778
2014,BE0479,BE,0.066777778,0.804,0.116888889,0.012333333
2014,BE0480,BE,0.283666667,0.634666667,0.067111111,0.014555556
2014,BE0481,BE,0.503111111,0.457222222,0.030777778,0.008777778
2014,BE0482,BE,0.130222222,0.789444444,0.041,0.039333333
2014,BE0483,BE,0.382222222,0.277333333,0.309222222,0.031222222
2014,BE0484,BE,0.598777778,0.139777778,0.254111111,0.007333333
2014,BE0485,BE,0.096222222,0.641777778,0.249777778,0.012111111
2014,BE0486,BE,0.026111111,0.335888889,0.623555556,0.014666667
2014,BE0487,BE,0.683333333,0.201444444,0.105,0.010111111
2014,BE0488,BE,0.319444444,0.354666667,0.314222222,0.011888889
2014,BE0490,BE,0.357333333,0.537666667,0.098666667,0.006333333
2014,BE0491,BE,0.191777778,0.742777778,0.045555556,0.019777778
2014,BE0492,BE,0.412777778,0.489777778,0.089444444,0.008
2014,BE0493,BE,0.44,0.448111111,0.104555556,0.007666667
2014,BE0494,BE,0.050111111,0.827333333,0.063666667,0.058888889
2014,BE0495,BE,0.306222222,0.429555556,0.238777778,0.025666667
2014,BE0496,BE,0.345,0.612111111,0.025888889,0.017
2014,BE0497,BE,0.450777778,0.484888889,0.052777778,0.011222222
2014,BE0498,BE,0.665777778,0.264333333,0.053,0.017444444
2014,BE0499,BE,0.293333333,0.385444444,0.313888889,0.007777778
2014,BE0500,BE,0.505888889,0.437444444,0.045666667,0.010888889
2014,BE0501,BE,0.175222222,0.779444444,0.036666667,0.008777778
2014,BE0502,BE,0.345666667,0.515111111,0.127222222,0.012111111
2014,BE0503,BE,0.039444444,0.696555556,0.248444444,0.015444444
2014,BE0504,BE,0.350444444,0.100666667,0.543444444,0.005666667
2014,BE0505,BE,0.161777778,0.789333333,0.030111111,0.018555556
2014,BE0506,BE,0.039666667,0.828555556,0.066555556,0.065555556
2014,BE0507,BE,0.705111111,0.264555556,0.023777778,0.006777778
2014,BE0508,BE,0.129222222,0.773888889,0.084666667,0.011888889
2014,BE0509,BE,0.309555556,0.544555556,0.089,0.056666667
2014,BE0510,BE,0.366888889,0.584333333,0.021777778,0.027
2014,BE0511,BE,0.211111111,0.682666667,0.023,0.082888889
2014,BE0512,BE,0.106,0.829444444,0.040888889,0.023777778
2014,BE0816A,BE,0.045111111,0.813555556,0.097777778,0.043444444
2014,BE0895A,BE,0.092555556,0.845111111,0.052,0.010444444
2014,OZ1740,BE,0.811333333,0.153444444,0.029888889,0.005111111
2014,SBFLE221,BE,0.298111111,0.656,0.032222222,0.013888889
2014,SBFSE008,BE,0.016,0.061,0.919,0.004
2014,SBFSE088/31,BE,0.314,0.618777778,0.055555556,0.011777778
2014,SBFSE230,BE,0.305555556,0.573888889,0.113777778,0.006888889
2014,SBFSE235,BE,0.093777778,0.699,0.029333333,0.178
2014,SBFSE248,BE,0.509333333,0.081,0.404444444,0.005111111
2014,SBFSE362,BE,0.055777778,0.824777778,0.106555556,0.012888889
2014,SBFSE363,BE,0.603111111,0.361888889,0.029555556,0.005777778
2014,DE300,BE,0.015,0.075888889,0.903888889,0.005
2014,OZ1738,BE,0.779111111,0.160222222,0.045777778,0.014888889
2014,OZ1743,BE,0.575777778,0.379888889,0.033,0.011333333
2014,Pierre,BE,0.021222222,0.887333333,0.079666667,0.011777778
2014,SBFLE235,BE,0.331666667,0.631,0.029111111,0.008111111
2014,SBFSE027,BE,0.389111111,0.106333333,0.494333333,0.010444444
2014,SBFSE082,BE,0.376777778,0.233333333,0.019666667,0.370111111
2014,SBFSE091,BE,0.057111111,0.862111111,0.072222222,0.008333333
2014,SBFSE206,BE,0.139111111,0.812111111,0.035222222,0.013555556
2014,SBFSE217,BE,0.125333333,0.446888889,0.085,0.343111111
2014,SBFSE355,BE,0.018888889,0.626,0.204333333,0.150555556
2014,SBFSE357,BE,0.032,0.867111111,0.091,0.009777778
2014,SBFSE358,BE,0.253111111,0.685222222,0.052111111,0.009666667
2014,SBFSE364,BE,0.342555556,0.597777778,0.043777778,0.016
2014,SBFSE365,BE,0.273111111,0.676777778,0.035555556,0.014555556
2014,dead140731_,BE,0.060333333,0.879111111,0.052888889,0.007777778
2014,dead140829_,BE,0.027777778,0.616777778,0.309111111,0.046222222
2014,SBFSE582,BE,0.0209,0.9474,0.0286,0.0048
2015,SBFLE701,LE,0.2316,0.6808,0.0771,0.0105
2015,SBFLE702,LE,0.0853,0.8285,0.0666,0.0197
2015,SBFLE703,LE,0.0865,0.8502,0.0557,0.0078
2015,SBFLE704,LE,0.1123,0.8292,0.0458,0.0128
2015,SBFLE705,LE,0.2756,0.6419,0.0761,0.0062
2015,SBFLE706,LE,0.1301,0.5863,0.267,0.0162
2015,SBFLE707,LE,0.2556,0.6543,0.0466,0.0436
2015,SBFLE708,LE,0.211,0.4862,0.2699,0.0329
2015,SBFLE709,LE,0.3511,0.4999,0.1383,0.0105
2015,SBFLE710,LE,0.0861,0.7867,0.1206,0.0068
2015,SBFLE711,LE,0.0596,0.5915,0.3395,0.0095
2015,SBFLE712,LE,0.3328,0.5141,0.1464,0.0069
2015,SBFLE713,LE,0.3087,0.4903,0.1747,0.0264
2015,SBFLE715,LE,0.236,0.6945,0.0448,0.0247
2015,SBFLE716,LE,0.1912,0.7523,0.0471,0.0095
2015,SBFLE717,LE,0.07,0.2454,0.6769,0.0076
2015,SBFLE718,LE,0.1539,0.5578,0.2785,0.0098
2015,SBFLE720,LE,0.2398,0.4996,0.2437,0.0168
2015,SBFLE721,LE,0.1879,0.6444,0.1595,0.0083
2015,SBFLE722,LE,0.1194,0.7944,0.0768,0.0094
2015,SBFLE723,LE,0.0655,0.5114,0.4141,0.0093
2015,SBFLE724,LE,0.2424,0.6802,0.0648,0.0128
2015,SBFLE725,LE,0.3396,0.5383,0.1112,0.0109
2015,SBFLE726,LE,0.1026,0.7152,0.1622,0.0199
2015,SBFLE727,LE,0.2494,0.5913,0.1485,0.0106
2015,SBFLE728,LE,0.1004,0.5085,0.3734,0.0177
2015,SBFLE729,LE,0.2581,0.6868,0.0387,0.0165
2015,SBFLE730,LE,0.2925,0.6451,0.0575,0.005
2015,SBFLE731,LE,0.0835,0.83,0.0705,0.0157
2015,SBFLE732,LE,0.14,0.7755,0.055,0.0293
2015,SBFLE733,LE,0.2269,0.5259,0.2414,0.0057
2015,SBFLE734,LE,0.1062,0.8346,0.0494,0.0103
2015,SBFLE736,LE,0.0812,0.574,0.3078,0.0372
2015,SBFLE737,LE,0.3621,0.5771,0.0486,0.0123
2015,SBFLE738,LE,0.2585,0.4274,0.3007,0.0133
2015,SBFLE739,LE,0.2439,0.6825,0.061,0.0123
2015,SBFLE740,LE,0.1062,0.744,0.1428,0.0072
2015,SBFLE741,LE,0.1394,0.4823,0.3725,0.0057
2015,SBFLE742,LE,0.2386,0.6764,0.071,0.0141
2015,SBFLE743,LE,0.1457,0.6553,0.1863,0.0126
2015,SBFLE744,LE,0.0708,0.4702,0.446,0.0129
2015,SBFLE745,LE,0.3057,0.6024,0.0458,0.0459
2015,SBFLE746,LE,0.1435,0.5678,0.2691,0.0196
2015,SBFLE747,LE,0.3138,0.623,0.0508,0.012
2015,SBFLE748,LE,0.1347,0.8051,0.0508,0.0092
2015,SBFLE749,LE,0.0882,0.7953,0.1083,0.0081
2015,SBFLE750,LE,0.1967,0.6639,0.1283,0.0111
2015,SBFLE751,LE,0.2331,0.6178,0.1389,0.0103
2015,SBFLE753,LE,0.0879,0.7701,0.1303,0.0117
2015,SBFLE754,LE,0.1375,0.733,0.1238,0.0059
2015,SBFLE755,LE,0.143,0.801,0.0466,0.0094
2015,SBFLE756,LE,0.1057,0.6121,0.2358,0.0464
2015,SBFLE757,LE,0.0612,0.7963,0.1324,0.0101
2015,SBFLE758,LE,0.0742,0.6812,0.2202,0.0242
2015,SBFLE759,LE,0.1234,0.7462,0.1072,0.0229
2015,SBFLE760,LE,0.1428,0.7005,0.0589,0.0978
2015,SBFLE762,LE,0.2108,0.6828,0.0944,0.0121
2015,SBFLE763,LE,0.2203,0.7038,0.0645,0.0115
2015,SBFLE764,LE,0.1817,0.5766,0.2333,0.0083
2015,SBFLE765,LE,0.1044,0.724,0.1602,0.0115
2015,SBFLE766,LE,0.1154,0.4797,0.3914,0.0132
2015,SBFLE769,LE,0.2326,0.5516,0.1894,0.0266
2015,SBFLE770,LE,0.1117,0.3469,0.5351,0.0063
2015,SBFLE771,LE,0.1342,0.7846,0.0618,0.0195
2015,SBFLE772,LE,0.212,0.5083,0.2692,0.0105
2015,SBFLE773,LE,0.1923,0.3563,0.4375,0.014
2015,SBFLE774,LE,0.2549,0.6575,0.0791,0.0086
2015,SBFLE775,LE,0.2954,0.6327,0.0584,0.0137
2015,SBFLE776,LE,0.1158,0.3173,0.5615,0.0057
2015,SBFLE777,LE,0.337,0.56,0.0952,0.0081
2015,SBFLE778,LE,0.1514,0.7448,0.0903,0.0132
2015,SBFLE779,LE,0.1458,0.6733,0.1516,0.0292
2015,SBFLE780,LE,0.1308,0.7633,0.0984,0.0076
2015,SBFLE781,LE,0.2454,0.5389,0.2021,0.0138
2015,SBFLE782,LE,0.2101,0.684,0.097,0.0086
2015,SBFLE783,LE,0.1593,0.7656,0.0593,0.0159
2015,SBFLE784,LE,0.1168,0.718,0.1456,0.0196
2015,SBFLE785,LE,0.2756,0.5933,0.1251,0.0062
2015,SBFLE786,LE,0.2171,0.7342,0.0378,0.011
2015,SBFLE787,LE,0.0492,0.2726,0.6664,0.0118
2015,SBFLE788,LE,0.1758,0.7372,0.0639,0.0234
2015,SBFLE789,LE,0.0887,0.6416,0.2462,0.0236
2015,SBFLE790,LE,0.1417,0.7827,0.0636,0.012
2015,SBFLE791,LE,0.1262,0.7141,0.1428,0.017
2015,SBFLE792,LE,0.1153,0.8124,0.0428,0.0297
2015,SBFLE793,LE,0.2316,0.6749,0.0707,0.0227
2015,SBFLE796,LE,0.2628,0.6808,0.0428,0.0139
2015,SBFLE797,LE,0.3927,0.5086,0.0863,0.0127
2015,SBFLE798,LE,0.0883,0.7265,0.1732,0.0121
2015,SBFLE799,LE,0.431,0.5113,0.0448,0.0132
2015,SBFLE800,LE,0.1566,0.7492,0.0586,0.0358
2015,SBFLE801,LE,0.2553,0.6527,0.0712,0.0211
2015,SBFLE802,LE,0.2386,0.5535,0.1838,0.024
2015,SBFLE804,LE,0.1274,0.4487,0.4077,0.0161
2015,SBFLE805,LE,0.1992,0.7124,0.0741,0.0141
2015,SBFLE806,LE,0.1055,0.6995,0.1855,0.0095
2015,SBFLE807,LE,0.2148,0.7294,0.0461,0.0095
2015,SBFLE809,LE,0.2876,0.6086,0.0705,0.0332
2015,SBFLE810,LE,0.1433,0.7903,0.0593,0.0072
2015,SBFLE811,LE,0.1945,0.7315,0.0533,0.0208
2015,SBFLE812,LE,0.1582,0.7036,0.1217,0.0165
2015,SBFLE813,LE,0.1954,0.6011,0.1862,0.0174
2015,SBFLE815,LE,0.3209,0.5973,0.056,0.0259
2015,SBFLE816,LE,0.2321,0.6931,0.0647,0.0102
2015,SBFLE817,LE,0.0964,0.8194,0.0773,0.0072
2015,SBFLE818,LE,0.1723,0.6664,0.1489,0.0126
2015,SBFLE819,LE,0.1324,0.519,0.3322,0.0166
2015,SBFLE820,LE,0.1903,0.6546,0.1458,0.0092
2015,SBFLE821,LE,0.0696,0.7983,0.1223,0.01
2015,SBFLE822,LE,0.0927,0.4933,0.402,0.012
2015,SBFLE823,LE,0.2209,0.5003,0.2651,0.0137
2015,SBFLE824,LE,0.441,0.4729,0.0731,0.0129
2015,SBFLE825,LE,0.1449,0.7825,0.0571,0.0155
2015,SBFLE826,LE,0.2719,0.6244,0.0882,0.0154
2015,SBFLE827,LE,0.0744,0.5876,0.3187,0.0195
2015,SBFLE828,LE,0.1479,0.653,0.174,0.0251
2015,SBFLE829,LE,0.1932,0.6579,0.135,0.0138
2015,SBFLE830,LE,0.2472,0.5903,0.1482,0.0142
2015,SBFLE831,LE,0.2111,0.7256,0.0459,0.0175
2015,SBFLE832,LE,0.2087,0.7241,0.0496,0.0177
2015,SBFLE833,LE,0.2785,0.6549,0.0429,0.0237
2015,SBFLE834,LE,0.3263,0.4514,0.216,0.0064
2015,SBFLE835,LE,0.219,0.4342,0.3395,0.0073
2015,SBFLE839,LE,0.1452,0.7412,0.0995,0.0139
2015,SBFLE842,LE,0.0945,0.6772,0.2126,0.0159
2015,SBFLE843,LE,0.3449,0.5292,0.1149,0.011
2015,SBFLE851,LE,0.1998,0.5142,0.278,0.0083
2015,SBFLE852,LE,0.1609,0.6834,0.1454,0.0103
2015,SBFLE853,LE,0.3114,0.5881,0.0934,0.0072
2015,SBFLE854,LE,0.2162,0.5017,0.2728,0.0092
2015,SBFLE855,LE,0.2369,0.675,0.0557,0.0327
2015,SBFLE856,LE,0.0883,0.2495,0.6528,0.0092
2015,SBFLE857,LE,0.3083,0.6259,0.0369,0.0287
2015,SBFLE858,LE,0.1452,0.7501,0.0931,0.0116
2015,SBFLE859,LE,0.1204,0.4981,0.3742,0.0072
2015,SBFLE860,LE,0.282,0.6387,0.0638,0.0157
2015,SBFLE861,LE,0.2545,0.6336,0.099,0.013
2015,SBFLE862,LE,0.1676,0.6318,0.1918,0.009
2015,SBFLE863,LE,0.1752,0.7358,0.0706,0.0183
2015,SBFLE864,LE,0.1169,0.6016,0.2643,0.0172
2015,SBFLE866,LE,0.1242,0.7067,0.1541,0.0147
2015,SBFLE867,LE,0.1212,0.7561,0.1157,0.007
2015,SBFLE868,LE,0.3204,0.5962,0.0744,0.0093
2015,SBFLE869,LE,0.0908,0.4655,0.4349,0.0089
2015,SBFLE870,LE,0.2479,0.5221,0.2081,0.0219
2015,SBFLE871,LE,0.2109,0.7267,0.0364,0.0261
2015,SBFLE872,LE,0.0692,0.3596,0.5645,0.0069
2015,SBFLE874,LE,0.1229,0.7885,0.0613,0.0274
2015,SBFLE876,LE,0.2043,0.6251,0.1597,0.0112
2015,SBFLE877,LE,0.0976,0.7334,0.1586,0.0104
2015,SBFLE878,LE,0.1221,0.7936,0.0758,0.0085
2015,SBFLE879,LE,0.1636,0.7037,0.1211,0.0117
2015,SBFLE880,LE,0.1459,0.4314,0.4117,0.0111
2015,SBFLE881,LE,0.6272,0.3185,0.0477,0.0065
2015,SBFLE882,LE,0.0966,0.8432,0.0447,0.0154
2015,SBFLE884,LE,0.2289,0.6955,0.0659,0.0098
2015,SBFLE885,LE,0.2577,0.5969,0.1322,0.0136
2015,SBFLE886,LE,0.1343,0.6293,0.2281,0.0082
2015,SBFLE887,LE,0.1447,0.5514,0.2891,0.0149
2015,SBFLE888,LE,0.3489,0.589,0.0445,0.0179
2015,SBFLE890,LE,0.1682,0.7096,0.1069,0.0152
2015,SBFLE891,LE,0.2035,0.6307,0.1481,0.0175
2015,SBFLE892,LE,0.1108,0.677,0.2029,0.0093
2015,SBFLE893,LE,0.1194,0.5923,0.28,0.0082
2015,SBFLE894,LE,0.1836,0.515,0.2829,0.0186
2015,SBFLE895,LE,0.1978,0.6931,0.0814,0.0274
2015,SBFLE896,LE,0.2969,0.4328,0.2631,0.0072
2015,SBFLE897,LE,0.0979,0.4902,0.3954,0.017
2015,SBFLE898,LE,0.1539,0.7555,0.0801,0.0103
2015,SBFLE899,LE,0.3655,0.4415,0.1845,0.0087
2015,SBFLE900,LE,0.2358,0.6715,0.0815,0.0113
2015,SBFLE901,LE,0.0619,0.4231,0.4873,0.028
2015,SBFLE903,LE,0.1957,0.7454,0.0491,0.0093
2015,SBFLE904,LE,0.1344,0.4776,0.3775,0.0108
2015,SBFLE838,LE,0.0887,0.8119,0.0878,0.0118
2015,Allie,LE,0.1649,0.7524,0.067,0.0154
2015,BE0422,LE,0.144,0.7559,0.0881,0.012
2015,BE0423,LE,0.3331,0.5552,0.1031,0.0087
2015,SBFLE836,LE,0.1068,0.8284,0.0511,0.0137
2015,SBFLE837,LE,0.3233,0.6095,0.0578,0.0092
2015,SBFALE2,LE,0.1094,0.8169,0.0459,0.0274
2015,SBFLE062,LE,0.0959,0.8179,0.0729,0.0133
2015,SBFLE063,LE,0.1573,0.7961,0.0353,0.0116
2015,SBFLE258,LE,0.3658,0.5731,0.0408,0.0202
2015,SBFLE266,LE,0.3037,0.626,0.0502,0.02
2015,SBFLE270,LE,0.1413,0.7871,0.0628,0.0085
2015,SBFLE284A,LE,0.1134,0.8047,0.0622,0.0198
2015,SBFLE287,LE,0.0795,0.428,0.4826,0.01
2015,SBFLE289,LE,0.0659,0.5114,0.4082,0.0147
2015,SBFLE293,LE,0.3296,0.6077,0.0548,0.0076
2015,SBFLE294,LE,0.0805,0.5405,0.3669,0.0121
2015,SBFLE296,LE,0.1293,0.7043,0.1493,0.0173
2015,SBFLE298,LE,0.1191,0.8297,0.0417,0.0095
2015,SBFLE306,LE,0.1446,0.3832,0.4668,0.0054
2015,SBFLE714A,LE,0.2025,0.637,0.1409,0.0195
2015,SBFLE719A,LE,0.1344,0.4915,0.3666,0.0073
2015,SBFLE761A,LE,0.1141,0.8119,0.0645,0.0095
2015,SBFLE767A,LE,0.1461,0.7751,0.0695,0.0093
2015,SBFLE768A,LE,0.0629,0.4926,0.43,0.0145
2015,SBFSE226,LE,0.2407,0.5562,0.1857,0.0176
2015,BE0417,LE,0.1564,0.7475,0.0782,0.0179
2015,BE0420,LE,0.0631,0.6856,0.1971,0.0546
2015,DE216,LE,0.2593,0.5868,0.1433,0.0107
2015,Jack,LE,0.0872,0.2239,0.6831,0.0055
2015,Mick,LE,0.0506,0.1898,0.7535,0.0059
2015,Ming,LE,0.0486,0.1612,0.7844,0.0058
2015,SBFLE215,LE,0.3059,0.6342,0.0478,0.0121
2015,SBFLE256A,LE,0.126,0.7925,0.0712,0.01
2015,SBFLE267,LE,0.3049,0.6367,0.0438,0.0147
2015,SBFLE290,LE,0.0734,0.3825,0.5262,0.0178
2015,SBFLE300,LE,0.0736,0.4416,0.468,0.017
2015,SBFLE302,LE,0.0711,0.5264,0.3931,0.0094
2015,SBFLE309,LE,0.0797,0.8675,0.0461,0.0064
2015,SBFLE627,LE,0.0976,0.6193,0.2766,0.0068
2015,SBFLE803A,LE,0.1011,0.5022,0.3827,0.0139
2015,SBFSE205,LE,0.3404,0.5078,0.0834,0.0686
2015,SBFSE211,LE,0.4024,0.4212,0.1684,0.0081
2015,SBFSE220,LE,0.2903,0.6124,0.0873,0.0096
2015,SBFLE648,LE,0.2211,0.7039,0.0531,0.0217
2015,SBFLE292,LE,0.4,0.5365,0.0468,0.0166
2015,SBFLE058,LE,0.1759,0.7611,0.0466,0.0166
2015,SBFLE295,LE,0.168,0.7537,0.0537,0.0247
2015,SBFLE735A,LE,0.2023,0.5767,0.2079,0.013
2015,SBFLE752,LE,0.1356,0.5064,0.3201,0.0379
2015,SBFLE794A,LE,0.124,0.4047,0.4638,0.0075
2015,SBFLE795A,LE,0.0604,0.6686,0.2531,0.0178
2015,SBFLE865A,LE,0.3121,0.4764,0.1891,0.0222
2015,SBFLE875A,LE,0.2133,0.5872,0.1897,0.0093
2015,SBFLE883A,LE,0.1552,0.7644,0.0571,0.0231
2015,SBFLE889A,LE,0.0851,0.5322,0.3606,0.0222
2015,SBFLE902A,LE,0.1312,0.6668,0.1931,0.0086
2015,DEAD150923L,LE,0.231,0.4842,0.2757,0.0093
2015,SBFSE701,SE,0.1243,0.7595,0.1008,0.0152
2015,SBFSE583,SE,0.0581,0.7162,0.0746,0.1513
2015,DEAD150826D,DE,0.2965,0.2749,0.4199,0.009
2015,BE0701,BE,0.1276,0.7615,0.061,0.0501
2015,BE0702,BE,0.0913,0.8052,0.079,0.0245
2015,BE0703,BE,0.1977,0.5667,0.2226,0.0131
2015,BE0704,BE,0.1689,0.6865,0.1255,0.019
2015,BE0705,BE,0.2628,0.5961,0.1319,0.0093
2015,BE0706,BE,0.0621,0.4597,0.4562,0.0218
2015,BE0707,BE,0.4265,0.4805,0.083,0.01
2015,BE0708,BE,0.2327,0.6284,0.1271,0.0119
2015,BE0709,BE,0.2375,0.6814,0.0549,0.026
2015,BE0710,BE,0.1691,0.6508,0.162,0.018
2015,BE0711,BE,0.1836,0.6653,0.0626,0.0885
2015,BE0712,BE,0.193,0.6395,0.1595,0.0079
2015,BE0713,BE,0.3576,0.202,0.4344,0.0061
2015,BE0714,BE,0.3952,0.537,0.0534,0.0142
2015,BE0715,BE,0.1579,0.5448,0.286,0.0112
2015,BE0716,BE,0.383,0.4762,0.1317,0.0094
2015,BE0717,BE,0.0987,0.7731,0.1167,0.0118
2015,BE0718,BE,0.364,0.5462,0.0829,0.0067
2015,BE0719,BE,0.4791,0.3017,0.2115,0.0078
2015,BE0720,BE,0.194,0.6257,0.1466,0.0335
2015,BE0721,BE,0.4166,0.4145,0.1595,0.0093
2015,BE0722,BE,0.0802,0.4409,0.4732,0.0058
2015,BE0723,BE,0.1551,0.6324,0.2002,0.0125
2015,BE0724,BE,0.1563,0.66,0.1205,0.0634
2015,BE0725,BE,0.4061,0.4936,0.0794,0.021
2015,BE0726,BE,0.265,0.6685,0.0499,0.0164
2015,BE0727,BE,0.0897,0.6687,0.2313,0.0105
2015,BE0728,BE,0.1036,0.734,0.1063,0.0563
2015,BE0729,BE,0.4707,0.4581,0.0526,0.0185
